cameraID,imageName,objectID,Class
c001,000777.jpg,286,Crosswalk
c001,000778.jpg,351,TrafficSign
c002,000779.jpg,230,Container
c004,000780.jpg,68,Container
c002,000781.jpg,352,TrafficSign
c001,000782.jpg,315,Container
c001,000783.jpg,353,TrafficSign
c002,000784.jpg,354,RubbishBins
c003,000785.jpg,334,TrafficSign
c002,000786.jpg,355,Crosswalk
c002,000787.jpg,356,TrafficSign
c003,000788.jpg,146,TrafficSign
c003,000789.jpg,17,Container
c001,000790.jpg,297,Crosswalk
c003,000791.jpg,203,Container
c003,000792.jpg,11,TrafficSign
c001,000793.jpg,240,RubbishBins
c003,000794.jpg,163,Container
c003,000795.jpg,235,TrafficSign
c001,000796.jpg,200,Crosswalk
c003,000797.jpg,357,TrafficSign
c003,000798.jpg,216,TrafficSign
c001,000799.jpg,55,Container
c003,000800.jpg,358,Crosswalk
c003,000801.jpg,359,TrafficSign
c001,000802.jpg,253,Container
c003,000803.jpg,351,TrafficSign
c001,000804.jpg,216,TrafficSign
c003,000805.jpg,9,Container
c002,000806.jpg,170,TrafficSign
c001,000807.jpg,262,TrafficSign
c002,000808.jpg,287,Container
c002,000809.jpg,254,Crosswalk
c003,000810.jpg,299,RubbishBins
c003,000811.jpg,360,TrafficSign
c001,000812.jpg,272,TrafficSign
c003,000813.jpg,338,TrafficSign
c001,000814.jpg,33,TrafficSign
c002,000815.jpg,203,Container
c001,000816.jpg,314,Crosswalk
c003,000817.jpg,245,Container
c004,000818.jpg,27,Container
c004,000819.jpg,72,Container
c003,000820.jpg,32,Container
c001,000821.jpg,311,Crosswalk
c002,000822.jpg,169,TrafficSign
c004,000823.jpg,32,Container
c001,000824.jpg,214,TrafficSign
c001,000825.jpg,361,TrafficSign
c002,000826.jpg,252,TrafficSign
c003,000827.jpg,362,TrafficSign
c001,000828.jpg,346,TrafficSign
c001,000829.jpg,31,Crosswalk
c003,000830.jpg,363,RubbishBins
c003,000831.jpg,364,TrafficSign
c003,000832.jpg,365,TrafficSign
c001,000833.jpg,364,TrafficSign
c004,000834.jpg,52,RubbishBins
c002,000835.jpg,186,Crosswalk
c004,000836.jpg,81,Crosswalk
c002,000837.jpg,333,Crosswalk
c004,000838.jpg,173,Crosswalk
c002,000839.jpg,70,Container
c001,000840.jpg,192,Container
c003,000841.jpg,186,Crosswalk
c003,000842.jpg,366,TrafficSign
c004,000843.jpg,239,RubbishBins
c003,000844.jpg,18,RubbishBins
c003,000845.jpg,104,Crosswalk
c004,000846.jpg,367,Crosswalk
c002,000847.jpg,95,TrafficSign
c002,000848.jpg,317,Crosswalk
c003,000849.jpg,368,RubbishBins
c004,000850.jpg,198,Container
c001,000851.jpg,99,TrafficSign
c003,000852.jpg,264,TrafficSign
c002,000853.jpg,153,TrafficSign
c003,000854.jpg,6,Crosswalk
c001,000855.jpg,48,TrafficSign
c003,000856.jpg,369,Crosswalk
c003,000857.jpg,104,Crosswalk
c003,000858.jpg,370,TrafficSign
c003,000859.jpg,321,TrafficSign
c003,000860.jpg,220,Crosswalk
c001,000861.jpg,95,TrafficSign
c001,000862.jpg,94,TrafficSign
c002,000863.jpg,313,Crosswalk
c003,000864.jpg,212,TrafficSign
c002,000865.jpg,237,TrafficSign
c001,000866.jpg,371,TrafficSign
c002,000867.jpg,95,TrafficSign
c001,000868.jpg,11,TrafficSign
c002,000869.jpg,16,TrafficSign
c003,000870.jpg,306,Crosswalk
c002,000871.jpg,39,TrafficSign
c003,000872.jpg,372,TrafficSign
c003,000873.jpg,292,TrafficSign
c002,000874.jpg,17,Container
c001,000875.jpg,308,TrafficSign
c003,000876.jpg,20,TrafficSign
c001,000877.jpg,32,Container
c004,000878.jpg,60,Crosswalk
c004,000879.jpg,9,Container
c002,000880.jpg,230,Container
c002,000881.jpg,101,TrafficSign
c003,000882.jpg,229,TrafficSign
c002,000883.jpg,277,TrafficSign
c001,000884.jpg,309,Container
c004,000885.jpg,9,Container
c003,000886.jpg,373,TrafficSign
c001,000887.jpg,163,Container
c001,000888.jpg,234,Crosswalk
c002,000889.jpg,190,RubbishBins
c001,000890.jpg,178,TrafficSign
c003,000891.jpg,76,Container
c002,000892.jpg,163,Container
c001,000893.jpg,374,TrafficSign
c003,000894.jpg,258,TrafficSign
c002,000895.jpg,192,Container
c003,000896.jpg,225,TrafficSign
c002,000897.jpg,189,TrafficSign
c004,000898.jpg,367,Crosswalk
c003,000899.jpg,168,Container
c003,000900.jpg,151,TrafficSign
c001,000901.jpg,174,TrafficSign
c003,000902.jpg,32,Container
c001,000903.jpg,335,TrafficSign
c003,000904.jpg,375,Crosswalk
c004,000905.jpg,376,Crosswalk
c003,000906.jpg,327,TrafficSign
c003,000907.jpg,377,TrafficSign
c003,000908.jpg,263,TrafficSign
c003,000909.jpg,112,TrafficSign
c001,000910.jpg,378,Container
c003,000911.jpg,97,TrafficSign
c003,000912.jpg,271,TrafficSign
c003,000913.jpg,253,Container
c004,000914.jpg,286,Crosswalk
c003,000915.jpg,118,TrafficSign
c004,000916.jpg,203,Container
c003,000917.jpg,273,TrafficSign
c004,000918.jpg,265,Crosswalk
c001,000919.jpg,252,TrafficSign
c003,000920.jpg,21,TrafficSign
c001,000921.jpg,55,Container
c003,000922.jpg,337,TrafficSign
c002,000923.jpg,227,Container
c003,000924.jpg,98,TrafficSign
c003,000925.jpg,18,RubbishBins
c001,000926.jpg,379,TrafficSign
c003,000927.jpg,101,TrafficSign
c003,000928.jpg,272,TrafficSign
c004,000929.jpg,9,Container
c001,000930.jpg,319,TrafficSign
c002,000931.jpg,276,Crosswalk
c002,000932.jpg,251,TrafficSign
c001,000933.jpg,271,TrafficSign
c001,000934.jpg,290,Container
c003,000935.jpg,36,RubbishBins
c001,000936.jpg,50,Container
c003,000937.jpg,104,Crosswalk
c001,000938.jpg,115,RubbishBins
c002,000939.jpg,221,Crosswalk
c003,000940.jpg,51,TrafficSign
c004,000941.jpg,291,Container
c002,000942.jpg,380,Container
c002,000943.jpg,321,TrafficSign
c001,000944.jpg,351,TrafficSign
c004,000945.jpg,72,Container
c003,000946.jpg,90,TrafficSign
c002,000947.jpg,249,Crosswalk
c002,000948.jpg,345,Crosswalk
c002,000949.jpg,51,TrafficSign
c004,000950.jpg,188,Container
c004,000951.jpg,6,Crosswalk
c003,000952.jpg,11,TrafficSign
c001,000953.jpg,117,Container
c002,000954.jpg,322,TrafficSign
c004,000955.jpg,157,Crosswalk
c003,000956.jpg,317,Crosswalk
c003,000957.jpg,337,TrafficSign
c002,000958.jpg,285,Crosswalk
c001,000959.jpg,109,TrafficSign
c002,000960.jpg,69,TrafficSign
c002,000961.jpg,314,Crosswalk
c004,000962.jpg,314,Crosswalk
c004,000963.jpg,313,Crosswalk
c003,000964.jpg,381,TrafficSign
c004,000965.jpg,382,Crosswalk
c003,000966.jpg,312,TrafficSign
c003,000967.jpg,383,TrafficSign
c002,000968.jpg,300,TrafficSign
c002,000969.jpg,32,Container
c004,000970.jpg,182,Crosswalk
c003,000971.jpg,362,TrafficSign
c002,000972.jpg,384,TrafficSign
c001,000973.jpg,218,Container
c001,000974.jpg,30,TrafficSign
c003,000975.jpg,347,RubbishBins
c001,000976.jpg,37,TrafficSign
c003,000977.jpg,51,TrafficSign
c001,000978.jpg,31,Crosswalk
c002,000979.jpg,226,TrafficSign
c003,000980.jpg,62,TrafficSign
c002,000981.jpg,239,RubbishBins
c003,000982.jpg,9,Container
c003,000983.jpg,385,TrafficSign
c003,000984.jpg,273,TrafficSign
c004,000985.jpg,149,Container
c004,000986.jpg,285,Crosswalk
c001,000987.jpg,386,TrafficSign
c004,000988.jpg,278,RubbishBins
c001,000989.jpg,176,TrafficSign
c003,000990.jpg,105,TrafficSign
c001,000991.jpg,345,Crosswalk
c003,000992.jpg,118,TrafficSign
c001,000993.jpg,19,RubbishBins
c003,000994.jpg,387,TrafficSign
c003,000995.jpg,349,TrafficSign
c001,000996.jpg,23,Container
c001,000997.jpg,388,TrafficSign
c003,000998.jpg,30,TrafficSign
c001,000999.jpg,190,RubbishBins
c004,001000.jpg,253,Container
c001,001001.jpg,50,Container
c001,001002.jpg,37,TrafficSign
c002,001003.jpg,32,Container
c003,001004.jpg,150,TrafficSign
c003,001005.jpg,164,Crosswalk
c004,001006.jpg,168,Container
c003,001007.jpg,359,TrafficSign
c003,001008.jpg,17,Container
c003,001009.jpg,64,TrafficSign
c001,001010.jpg,274,TrafficSign
c002,001011.jpg,239,RubbishBins
c003,001012.jpg,215,TrafficSign
c003,001013.jpg,365,TrafficSign
c001,001014.jpg,76,Container
c003,001015.jpg,17,Container
c002,001016.jpg,148,TrafficSign
c003,001017.jpg,107,TrafficSign
c002,001018.jpg,389,TrafficSign
c003,001019.jpg,319,TrafficSign
c002,001020.jpg,390,TrafficSign
c003,001021.jpg,383,TrafficSign
c003,001022.jpg,381,TrafficSign
c003,001023.jpg,373,TrafficSign
c002,001024.jpg,229,TrafficSign
c003,001025.jpg,232,TrafficSign
c003,001026.jpg,26,TrafficSign
c001,001027.jpg,254,Crosswalk
c002,001028.jpg,106,Crosswalk
c002,001029.jpg,322,TrafficSign
c004,001030.jpg,52,RubbishBins
c002,001031.jpg,215,TrafficSign
c001,001032.jpg,391,RubbishBins
c002,001033.jpg,392,RubbishBins
c004,001034.jpg,117,Container
c001,001035.jpg,148,TrafficSign
c001,001036.jpg,340,TrafficSign
c002,001037.jpg,19,RubbishBins
c003,001038.jpg,298,TrafficSign
c003,001039.jpg,284,TrafficSign
c003,001040.jpg,230,Container
c003,001041.jpg,393,Container
c001,001042.jpg,294,TrafficSign
c002,001043.jpg,75,TrafficSign
c004,001044.jpg,394,Crosswalk
c001,001045.jpg,392,RubbishBins
c001,001046.jpg,271,TrafficSign
c003,001047.jpg,395,TrafficSign
c002,001048.jpg,295,TrafficSign
c003,001049.jpg,249,Crosswalk
c002,001050.jpg,328,Crosswalk
c004,001051.jpg,70,Container
c002,001052.jpg,18,RubbishBins
c002,001053.jpg,396,RubbishBins
c003,001054.jpg,38,RubbishBins
c002,001055.jpg,397,TrafficSign
c003,001056.jpg,91,TrafficSign
c004,001057.jpg,398,Container
c003,001058.jpg,228,TrafficSign
c002,001059.jpg,32,Container
c002,001060.jpg,16,TrafficSign
c003,001061.jpg,337,TrafficSign
c002,001062.jpg,399,RubbishBins
c001,001063.jpg,317,Crosswalk
c003,001064.jpg,376,Crosswalk
c002,001065.jpg,400,TrafficSign
c002,001066.jpg,36,RubbishBins
c001,001067.jpg,322,TrafficSign
c001,001068.jpg,84,Crosswalk
c002,001069.jpg,335,TrafficSign
c003,001070.jpg,62,TrafficSign
c003,001071.jpg,32,Container
c001,001072.jpg,108,TrafficSign
c003,001073.jpg,62,TrafficSign
c003,001074.jpg,76,Container
c004,001075.jpg,207,Container
c003,001076.jpg,401,TrafficSign
c003,001077.jpg,77,TrafficSign
c003,001078.jpg,363,RubbishBins
c004,001079.jpg,201,Container
c001,001080.jpg,201,Container
c003,001081.jpg,156,Container
c002,001082.jpg,110,Container
c002,001083.jpg,27,Container
c003,001084.jpg,167,TrafficSign
c003,001085.jpg,16,TrafficSign
c003,001086.jpg,389,TrafficSign
c003,001087.jpg,402,TrafficSign
c003,001088.jpg,197,Container
c003,001089.jpg,310,TrafficSign
c004,001090.jpg,168,Container
c001,001091.jpg,291,Container
c003,001092.jpg,366,TrafficSign
c001,001093.jpg,137,RubbishBins
c001,001094.jpg,292,TrafficSign
c004,001095.jpg,102,Container
c003,001096.jpg,379,TrafficSign
c002,001097.jpg,403,TrafficSign
c001,001098.jpg,160,TrafficSign
c003,001099.jpg,243,TrafficSign
c002,001100.jpg,188,Container
c002,001101.jpg,1,Crosswalk
c001,001102.jpg,295,TrafficSign
c003,001103.jpg,107,TrafficSign
c001,001104.jpg,325,TrafficSign
c004,001105.jpg,17,Container
c002,001106.jpg,306,Crosswalk
c003,001107.jpg,279,TrafficSign
c001,001108.jpg,106,Crosswalk
c003,001109.jpg,38,RubbishBins
c004,001110.jpg,122,Crosswalk
c003,001111.jpg,132,TrafficSign
c003,001112.jpg,48,TrafficSign
c002,001113.jpg,90,TrafficSign
c001,001114.jpg,390,TrafficSign
c001,001115.jpg,172,Crosswalk
c001,001116.jpg,182,Crosswalk
c003,001117.jpg,297,Crosswalk
c001,001118.jpg,168,Container
c001,001119.jpg,362,TrafficSign
c001,001120.jpg,272,TrafficSign
c002,001121.jpg,300,TrafficSign
c001,001122.jpg,51,TrafficSign
c003,001123.jpg,110,Container
c001,001124.jpg,404,TrafficSign
c003,001125.jpg,95,TrafficSign
c003,001126.jpg,228,TrafficSign
c002,001127.jpg,32,Container
c003,001128.jpg,322,TrafficSign
c001,001129.jpg,159,TrafficSign
c003,001130.jpg,405,TrafficSign
c002,001131.jpg,403,TrafficSign
c001,001132.jpg,279,TrafficSign
c003,001133.jpg,76,Container
c001,001134.jpg,24,TrafficSign
c001,001135.jpg,406,TrafficSign
c001,001136.jpg,140,TrafficSign
c001,001137.jpg,33,TrafficSign
c003,001138.jpg,347,RubbishBins
c001,001139.jpg,68,Container
c001,001140.jpg,214,TrafficSign
c003,001141.jpg,407,TrafficSign
c003,001142.jpg,134,Crosswalk
c002,001143.jpg,175,TrafficSign
c001,001144.jpg,55,Container
c001,001145.jpg,8,TrafficSign
c004,001146.jpg,408,RubbishBins
c002,001147.jpg,224,TrafficSign
c002,001148.jpg,95,TrafficSign
c001,001149.jpg,345,Crosswalk
c001,001150.jpg,201,Container
c003,001151.jpg,58,TrafficSign
c001,001152.jpg,277,TrafficSign
c003,001153.jpg,409,TrafficSign
c001,001154.jpg,218,Container
c003,001155.jpg,102,Container
c001,001156.jpg,363,RubbishBins
c001,001157.jpg,16,TrafficSign
c002,001158.jpg,17,Container
c002,001159.jpg,271,TrafficSign
c003,001160.jpg,410,Crosswalk
c001,001161.jpg,148,TrafficSign
c002,001162.jpg,329,TrafficSign
c001,001163.jpg,65,TrafficSign
c002,001164.jpg,375,Crosswalk
c001,001165.jpg,389,TrafficSign
c001,001166.jpg,366,TrafficSign
c001,001167.jpg,180,Crosswalk
c004,001168.jpg,347,RubbishBins
c001,001169.jpg,147,TrafficSign
c002,001170.jpg,410,Crosswalk
c004,001171.jpg,117,Container
c002,001172.jpg,204,TrafficSign
c001,001173.jpg,13,Crosswalk
c001,001174.jpg,105,TrafficSign
c003,001175.jpg,224,TrafficSign
c001,001176.jpg,411,Crosswalk
c002,001177.jpg,192,Container
c003,001178.jpg,100,TrafficSign
c002,001179.jpg,174,TrafficSign
c003,001180.jpg,212,TrafficSign
c001,001181.jpg,330,TrafficSign
c001,001182.jpg,9,Container
c004,001183.jpg,172,Crosswalk
c003,001184.jpg,203,Container
c002,001185.jpg,232,TrafficSign
c002,001186.jpg,133,Container
c002,001187.jpg,363,RubbishBins
c001,001188.jpg,412,TrafficSign
c002,001189.jpg,103,TrafficSign
c001,001190.jpg,328,Crosswalk
c002,001191.jpg,145,TrafficSign
c002,001192.jpg,201,Container
c003,001193.jpg,103,TrafficSign
c002,001194.jpg,32,Container
c002,001195.jpg,349,TrafficSign
c002,001196.jpg,124,RubbishBins
c001,001197.jpg,380,Container
c003,001198.jpg,81,Crosswalk
c001,001199.jpg,361,TrafficSign
c003,001200.jpg,350,Container
c001,001201.jpg,161,TrafficSign
c003,001202.jpg,369,Crosswalk
c001,001203.jpg,166,TrafficSign
c004,001204.jpg,363,RubbishBins
c004,001205.jpg,219,Crosswalk
c001,001206.jpg,100,TrafficSign
c002,001207.jpg,109,TrafficSign
c004,001208.jpg,17,Container
c003,001209.jpg,236,TrafficSign
c001,001210.jpg,413,Crosswalk
c003,001211.jpg,172,Crosswalk
c003,001212.jpg,3,Container
c001,001213.jpg,414,TrafficSign
c004,001214.jpg,149,Container
c001,001215.jpg,369,Crosswalk
c001,001216.jpg,34,TrafficSign
c002,001217.jpg,49,TrafficSign
c003,001218.jpg,337,TrafficSign
c003,001219.jpg,215,TrafficSign
c003,001220.jpg,415,TrafficSign
c003,001221.jpg,166,TrafficSign
c002,001222.jpg,379,TrafficSign
c003,001223.jpg,416,TrafficSign
c001,001224.jpg,302,Crosswalk
c001,001225.jpg,197,Container
c003,001226.jpg,44,TrafficSign
c003,001227.jpg,417,TrafficSign
c001,001228.jpg,159,TrafficSign
c002,001229.jpg,32,Container
c001,001230.jpg,227,Container
c004,001231.jpg,55,Container
c002,001232.jpg,418,TrafficSign
c001,001233.jpg,419,Crosswalk
c004,001234.jpg,249,Crosswalk
c003,001235.jpg,201,Container
c003,001236.jpg,74,TrafficSign
c002,001237.jpg,192,Container
c002,001238.jpg,276,Crosswalk
c002,001239.jpg,130,TrafficSign
c003,001240.jpg,50,Container
c001,001241.jpg,344,Crosswalk
c001,001242.jpg,333,Crosswalk
c003,001243.jpg,89,TrafficSign
c004,001244.jpg,368,RubbishBins
c003,001245.jpg,251,TrafficSign
c002,001246.jpg,335,TrafficSign
c003,001247.jpg,391,RubbishBins
c003,001248.jpg,19,RubbishBins
c003,001249.jpg,54,TrafficSign
c004,001250.jpg,164,Crosswalk
c002,001251.jpg,403,TrafficSign
c001,001252.jpg,252,TrafficSign
c001,001253.jpg,34,TrafficSign
c003,001254.jpg,379,TrafficSign
c003,001255.jpg,420,TrafficSign
c003,001256.jpg,348,TrafficSign
c002,001257.jpg,376,Crosswalk
c003,001258.jpg,262,TrafficSign
c003,001259.jpg,252,TrafficSign
c003,001260.jpg,109,TrafficSign
c003,001261.jpg,11,TrafficSign
c003,001262.jpg,134,Crosswalk
c001,001263.jpg,421,TrafficSign
c002,001264.jpg,188,Container
c002,001265.jpg,127,TrafficSign
c003,001266.jpg,422,TrafficSign
c002,001267.jpg,139,TrafficSign
c003,001268.jpg,3,Container
c001,001269.jpg,208,Crosswalk
c004,001270.jpg,382,Crosswalk
c004,001271.jpg,196,Crosswalk
c003,001272.jpg,249,Crosswalk
c003,001273.jpg,423,TrafficSign
c001,001274.jpg,9,Container
c003,001275.jpg,2,Crosswalk
c003,001276.jpg,333,Crosswalk
c001,001277.jpg,50,Container
c001,001278.jpg,369,Crosswalk
c001,001279.jpg,32,Container
c003,001280.jpg,201,Container
c003,001281.jpg,277,TrafficSign
c003,001282.jpg,301,TrafficSign
c001,001283.jpg,337,TrafficSign
c001,001284.jpg,5,TrafficSign
c002,001285.jpg,236,TrafficSign
c002,001286.jpg,9,Container
c002,001287.jpg,360,TrafficSign
c001,001288.jpg,303,Crosswalk
c002,001289.jpg,8,TrafficSign
c003,001290.jpg,253,Container
c001,001291.jpg,60,Crosswalk
c003,001292.jpg,54,TrafficSign
c003,001293.jpg,83,TrafficSign
c002,001294.jpg,324,Crosswalk
c001,001295.jpg,263,TrafficSign
c003,001296.jpg,19,RubbishBins
c002,001297.jpg,117,Container
c003,001298.jpg,220,Crosswalk
c002,001299.jpg,41,Container
c002,001300.jpg,206,TrafficSign
c002,001301.jpg,424,Crosswalk
c003,001302.jpg,116,TrafficSign
c003,001303.jpg,195,TrafficSign
c003,001304.jpg,253,Container
c001,001305.jpg,287,Container
c003,001306.jpg,392,RubbishBins
c004,001307.jpg,425,RubbishBins
c002,001308.jpg,201,Container
c002,001309.jpg,32,Container
c003,001310.jpg,236,TrafficSign
c001,001311.jpg,234,Crosswalk
c003,001312.jpg,426,TrafficSign
c002,001313.jpg,288,Container
c004,001314.jpg,76,Container
c004,001315.jpg,9,Container
c003,001316.jpg,332,Crosswalk
c002,001317.jpg,355,Crosswalk
c001,001318.jpg,138,Crosswalk
c003,001319.jpg,36,RubbishBins
c003,001320.jpg,427,TrafficSign
c004,001321.jpg,81,Crosswalk
c002,001322.jpg,280,TrafficSign
c003,001323.jpg,12,TrafficSign
c001,001324.jpg,183,Crosswalk
c001,001325.jpg,335,TrafficSign
c001,001326.jpg,112,TrafficSign
c001,001327.jpg,324,Crosswalk
c002,001328.jpg,33,TrafficSign
c003,001329.jpg,148,TrafficSign
c003,001330.jpg,105,TrafficSign
c001,001331.jpg,424,Crosswalk
c001,001332.jpg,428,RubbishBins
c001,001333.jpg,82,Container
c003,001334.jpg,159,TrafficSign
c002,001335.jpg,234,Crosswalk
c003,001336.jpg,373,TrafficSign
c004,001337.jpg,323,RubbishBins
c001,001338.jpg,234,Crosswalk
c004,001339.jpg,102,Container
c002,001340.jpg,196,Crosswalk
c001,001341.jpg,186,Crosswalk
c003,001342.jpg,32,Container
c001,001343.jpg,321,TrafficSign
c001,001344.jpg,50,Container
c001,001345.jpg,265,Crosswalk
c003,001346.jpg,381,TrafficSign
c001,001347.jpg,122,Crosswalk
c002,001348.jpg,64,TrafficSign
c003,001349.jpg,127,TrafficSign
c003,001350.jpg,302,Crosswalk
c003,001351.jpg,390,TrafficSign
c003,001352.jpg,132,TrafficSign
c002,001353.jpg,305,TrafficSign
c002,001354.jpg,137,RubbishBins
c004,001355.jpg,261,Crosswalk
c003,001356.jpg,193,TrafficSign
c002,001357.jpg,7,Crosswalk
c002,001358.jpg,124,RubbishBins
c003,001359.jpg,26,TrafficSign
c004,001360.jpg,57,RubbishBins
c003,001361.jpg,251,TrafficSign
c002,001362.jpg,220,Crosswalk
c003,001363.jpg,89,TrafficSign
c004,001364.jpg,40,Container
c002,001365.jpg,26,TrafficSign
c001,001366.jpg,331,Container
c001,001367.jpg,60,Crosswalk
c003,001368.jpg,214,TrafficSign
c001,001369.jpg,40,Container
c002,001370.jpg,241,Container
c004,001371.jpg,102,Container
c003,001372.jpg,176,TrafficSign
c002,001373.jpg,241,Container
c004,001374.jpg,4,Container
c001,001375.jpg,79,Crosswalk
c004,001376.jpg,429,Container
c002,001377.jpg,50,Container
c004,001378.jpg,42,Container
c003,001379.jpg,386,TrafficSign
c002,001380.jpg,32,Container
c003,001381.jpg,347,RubbishBins
c003,001382.jpg,151,TrafficSign
c003,001383.jpg,347,RubbishBins
c003,001384.jpg,401,TrafficSign
c003,001385.jpg,325,TrafficSign
c002,001386.jpg,153,TrafficSign
c002,001387.jpg,28,Crosswalk
c003,001388.jpg,212,TrafficSign
c003,001389.jpg,161,TrafficSign
c004,001390.jpg,50,Container
c003,001391.jpg,173,Crosswalk
c003,001392.jpg,284,TrafficSign
c001,001393.jpg,55,Container
c001,001394.jpg,315,Container
c003,001395.jpg,292,TrafficSign
c003,001396.jpg,394,Crosswalk
c003,001397.jpg,428,RubbishBins
c001,001398.jpg,70,Container
c001,001399.jpg,105,TrafficSign
c003,001400.jpg,14,Crosswalk
c003,001401.jpg,379,TrafficSign
c003,001402.jpg,430,Crosswalk
c002,001403.jpg,9,Container
c003,001404.jpg,219,Crosswalk
c002,001405.jpg,334,TrafficSign
c003,001406.jpg,400,TrafficSign
c001,001407.jpg,335,TrafficSign
c002,001408.jpg,86,TrafficSign
c003,001409.jpg,361,TrafficSign
c002,001410.jpg,304,TrafficSign
c002,001411.jpg,373,TrafficSign
c003,001412.jpg,63,TrafficSign
c003,001413.jpg,128,TrafficSign
c001,001414.jpg,110,Container
c001,001415.jpg,244,TrafficSign
c004,001416.jpg,76,Container
c003,001417.jpg,38,RubbishBins
c002,001418.jpg,60,Crosswalk
c004,001419.jpg,76,Container
c001,001420.jpg,70,Container
c004,001421.jpg,253,Container
c001,001422.jpg,138,Crosswalk
c002,001423.jpg,404,TrafficSign
c003,001424.jpg,279,TrafficSign
c002,001425.jpg,110,Container
c001,001426.jpg,424,Crosswalk
c003,001427.jpg,298,TrafficSign
c002,001428.jpg,379,TrafficSign
c003,001429.jpg,61,Container
c003,001430.jpg,431,TrafficSign
c003,001431.jpg,356,TrafficSign
c001,001432.jpg,413,Crosswalk
c002,001433.jpg,277,TrafficSign
c002,001434.jpg,214,TrafficSign
c001,001435.jpg,203,Container
c001,001436.jpg,265,Crosswalk
c003,001437.jpg,77,TrafficSign
c003,001438.jpg,177,TrafficSign
c003,001439.jpg,284,TrafficSign
c002,001440.jpg,330,TrafficSign
c004,001441.jpg,253,Container
c002,001442.jpg,253,Container
c003,001443.jpg,432,TrafficSign
c003,001444.jpg,272,TrafficSign
c004,001445.jpg,201,Container
c003,001446.jpg,405,TrafficSign
c003,001447.jpg,214,TrafficSign
c002,001448.jpg,386,TrafficSign
c003,001449.jpg,114,TrafficSign
c002,001450.jpg,164,Crosswalk
c004,001451.jpg,433,Crosswalk
c002,001452.jpg,336,Crosswalk
c001,001453.jpg,73,TrafficSign
c002,001454.jpg,101,TrafficSign
c001,001455.jpg,354,RubbishBins
c003,001456.jpg,312,TrafficSign
c004,001457.jpg,202,Crosswalk
c002,001458.jpg,271,TrafficSign
c002,001459.jpg,76,Container
c003,001460.jpg,252,TrafficSign
c002,001461.jpg,36,RubbishBins
c001,001462.jpg,390,TrafficSign
c002,001463.jpg,244,TrafficSign
